,SalesID,SalePrice,MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,saledate,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,fiProductClassDesc,state,ProductGroup,ProductGroupDesc,Drive_System,Enclosure,Forks,Pad_Type,Ride_Control,Stick,Transmission,Turbocharged,Blade_Extension,Blade_Width,Enclosure_Type,Engine_Horsepower,Hydraulics,Pushblock,Ripper,Scarifier,Tip_Control,Tire_Size,Coupler,Coupler_System,Grouser_Tracks,Hydraulics_Flow,Track_Type,Undercarriage_Pad_Width,Stick_Length,Thumb,Pattern_Changer,Grouser_Type,Backhoe_Mounting,Blade_Type,Travel_Controls,Differential_Type,Steering_Controls
1282,1143570,24000.0,1013910,2137,121,3.0,1000,4140.0,Low,2/25/2010 0:00,SK135SRLC,SK135,SR,,LC,Small,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Alabama,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1283,1143571,16500.0,1059603,3178,121,3.0,1996,4015.0,Medium,11/3/2005 0:00,580SUPER L,580,SUPER L,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Hawaii,BL,Backhoe Loaders,Two Wheel Drive,EROPS w AC,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1284,1143573,13000.0,69208,7002,121,3.0,2001,238.0,Low,7/1/2004 0:00,216,216,,,,,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Louisiana,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
1285,1143576,14000.0,1053828,1858,121,3.0,1000,2911.0,Low,5/21/2009 0:00,450GTC,450,G,,TC,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Florida,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
1286,1143580,54000.0,295344,1263,121,3.0,1998,8897.0,Medium,11/16/2006 0:00,330BL,330,B,,L,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Virginia,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,"8' 10""",None or Unspecified,None or Unspecified,Double,,,,,
1287,1143581,18500.0,1006962,12253,121,3.0,1995,0.0,,1/26/2006 0:00,SE130LCM-2,SE130,LCM,-2,,Small,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Colorado,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,Manual,None or Unspecified,Double,,,,,
1288,1143586,34500.0,1008994,1860,121,3.0,2000,4495.0,Medium,3/23/2007 0:00,450HLGP,450,H,,LGP,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Oklahoma,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
1289,1143590,11000.0,1068233,17311,121,3.0,2004,1979.0,Medium,11/18/2010 0:00,S175,S175,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Georgia,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
1290,1143595,17000.0,361274,3428,121,3.0,2005,1727.0,Medium,6/16/2011 0:00,252B,252,B,,,,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Kansas,SSL,Skid Steer Loaders,,EROPS w AC,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Hydraulic,Yes,Yes,Standard,,,,,,,,,,,
1291,1143603,8250.0,1001146,9551,121,3.0,1000,1909.0,Low,5/26/2011 0:00,763,763,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Alabama,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
1292,1143604,18000.0,1018691,4793,121,3.0,1991,2002.0,Low,7/28/2005 0:00,710C,710,C,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,California,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1293,1143607,50000.0,1025133,5868,121,3.0,1998,10259.0,Medium,6/16/2005 0:00,L150C,L150,C,,,Medium,Wheel Loader - 225.0 to 250.0 Horsepower,North Carolina,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1294,1143614,28000.0,179945,3806,121,3.0,1997,8195.0,Medium,8/13/2009 0:00,938F,938,F,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,California,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,3 Valve,,,,,20.5,Hydraulic,,,,,,,,,,,,,Standard,Conventional
1295,1143618,17000.0,1054517,4200,121,3.0,1990,0.0,,8/3/2005 0:00,E120B,E120,B,,,Small,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Alabama,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1296,1143620,10500.0,1001937,17442,121,3.0,2005,0.0,,5/26/2011 0:00,LS180B,LS180,B,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Georgia,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
1297,1143623,32000.0,319415,23162,121,3.0,2001,4545.0,Medium,1/28/2010 0:00,312CL,312,C,,L,Small,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",West Virginia,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,"9' 10""",Manual,Yes,Double,,,,,
1298,1143627,38000.0,1003154,9109,121,3.0,1999,5663.0,Medium,9/6/2007 0:00,WA250,WA250,,,,,Wheel Loader - 120.0 to 135.0 Horsepower,Tennessee,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1299,1143639,25500.0,1004467,13247,121,3.0,2005,1317.0,Low,11/11/2010 0:00,580MII,580,M,II,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Washington,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1300,1143641,25000.0,493896,3567,121,3.0,2004,4632.0,High,7/9/2009 0:00,446B,446,B,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,EROPS w AC,None or Unspecified,Street,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1301,1143643,32000.0,150946,3542,121,3.0,2001,1287.0,Low,7/28/2005 0:00,420D,420,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Georgia,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1302,1143645,20500.0,589592,1201,121,3.0,1996,8807.0,Medium,2/25/2010 0:00,322L,322,,,L,Large / Medium,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,"9' 8""",None or Unspecified,None or Unspecified,Double,,,,,
1303,1143647,15250.0,1056405,24695,121,3.0,1994,3915.0,Medium,2/26/2004 0:00,215,215,,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Michigan,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1304,1143649,17000.0,1029051,4794,121,3.0,1995,0.0,,11/1/2007 0:00,710D,710,D,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Georgia,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1305,1143650,34000.0,1048528,1597,121,3.0,1997,7140.0,Medium,6/9/2011 0:00,D5MXL,D5,M,,XL,Medium,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",Oklahoma,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,Finger Tip,,
1306,1143651,25000.0,1004621,3238,121,3.0,1994,6194.0,Medium,10/18/2007 0:00,850G,850,G,,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Wisconsin,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
1307,1143655,17000.0,583771,3238,121,3.0,1998,6763.0,Medium,6/25/2009 0:00,850G,850,G,,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Michigan,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,Lever,,
1308,1143656,10000.0,1039879,9508,121,3.0,1999,2258.0,Low,8/21/2008 0:00,331,331,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Virginia,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1309,1143658,26000.0,1033948,4605,121,3.0,2001,2322.0,Medium,8/24/2006 0:00,310G,310,G,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1310,1143667,31000.0,1043518,3806,121,3.0,1996,2988.0,Low,11/3/2005 0:00,938F,938,F,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Hawaii,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1311,1143668,13500.0,847791,7043,121,3.0,2003,1946.0,High,3/9/2006 0:00,303.5,303.5,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Massachusetts,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,Hydraulic,Yes,Double,,,,,
1312,1143669,40000.0,1059905,2151,121,3.0,2000,8323.0,High,7/28/2006 0:00,SK250LC,SK250,,,LC,Large / Medium,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Oklahoma,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1313,1143670,41000.0,472088,1580,121,3.0,2002,900.0,Low,6/28/2007 0:00,D5GLGP,D5,G,,LGP,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Texas,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
1314,1143680,27500.0,1049259,4701,121,3.0,1998,8296.0,Medium,11/15/2007 0:00,544H,544,H,,,,Wheel Loader - 120.0 to 135.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,Manual,,,,,,,,,,,,,Standard,Conventional
1315,1143688,13500.0,1019950,3177,121,3.0,1000,8565.0,Low,11/18/2010 0:00,580SUPER K,580,SUPER K,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Missouri,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1316,1143690,28000.0,1025257,4605,121,3.0,2004,1271.0,Low,4/16/2009 0:00,310G,310,G,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1317,1143691,33000.0,1019057,22312,121,3.0,2004,1249.0,Low,12/6/2007 0:00,650K,650,K,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Maryland,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
1318,1143694,17000.0,65215,7017,121,3.0,2002,156.0,Low,8/11/2005 0:00,242,242,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Louisiana,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
1319,1143698,13500.0,1063497,7257,121,3.0,1000,6084.0,Low,3/19/2009 0:00,910,910,,,,Compact,Wheel Loader - 60.0 to 80.0 Horsepower,Missouri,WL,Wheel Loader,,EROPS,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,Manual,,,,,,,,,,,,,Standard,Conventional
1320,1143700,37000.0,457870,3542,121,3.0,2002,2746.0,Medium,1/26/2006 0:00,420D,420,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1321,1143702,16500.0,977301,4815,121,3.0,1000,3401.0,Low,11/25/2008 0:00,770A,770,A,,,,Motorgrader - 145.0 to 170.0 Horsepower,Idaho,MG,Motor Graders,All Wheel Drive,EROPS,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,
1322,1143705,10000.0,1049368,4793,121,3.0,1991,0.0,,6/2/2005 0:00,710C,710,C,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,California,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1323,1143707,118000.0,685254,23931,121,3.0,2006,1645.0,Low,8/20/2009 0:00,140HNA,140,H,,,,Motorgrader - 170.0 to 200.0 Horsepower,Illinois,MG,Motor Graders,No,EROPS w AC,,,,,Powershift,,None or Unspecified,None or Unspecified,Low Profile,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,"14""",,,,,,,,,,,,,,,
1324,1143708,14000.0,1009721,4606,121,3.0,1997,7601.0,Medium,8/26/2011 0:00,310SE,310,SE,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,North Carolina,BL,Backhoe Loaders,Four Wheel Drive,OROPS,Yes,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1325,1143710,10500.0,1021567,17311,121,3.0,2004,2006.0,Medium,2/3/2011 0:00,S175,S175,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Georgia,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,High Flow,,,,,,,,,,,
1326,1143713,90000.0,38682,1635,121,3.0,2005,6910.0,High,11/11/2010 0:00,D6RIIXW,D6,R,II,XW,Medium,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",South Carolina,TTT,Track Type Tractors,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Semi U,Differential Steer,,
1327,1143718,12500.0,1033187,7040,121,3.0,2000,1748.0,Medium,6/30/2005 0:00,302.5,302.5,,,,Mini,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",South Carolina,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1328,1143722,47000.0,1064030,1894,121,3.0,2001,3193.0,Medium,2/8/2007 0:00,650HLT,650,H,,LT,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Missouri,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
1329,1143723,24500.0,367500,13398,121,3.0,2003,1548.0,Medium,10/19/2006 0:00,305CR,305,,,CR,Mini,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",New Jersey,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1330,1143724,52000.0,1028931,3823,121,3.0,1992,15424.0,Medium,3/8/2007 0:00,950F,950,F,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,West Virginia,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Limited Slip,Conventional
1331,1143725,31000.0,1065893,4605,121,3.0,2003,1607.0,Medium,5/3/2007 0:00,310G,310,G,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Arizona,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1332,1143732,39000.0,1024105,192,121,3.0,2003,2361.0,Medium,8/10/2006 0:00,D31PX-21,D31,PX,-21,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Michigan,TTT,Track Type Tractors,,EROPS w AC,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
1333,1143735,12000.0,1068676,18628,121,3.0,2002,0.0,,10/19/2006 0:00,GE303,GE303,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",South Carolina,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1334,1143738,24500.0,1036565,4666,121,3.0,2004,0.0,,8/25/2009 0:00,450H,450,H,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",California,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,Multi Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
1335,1143745,8000.0,1031474,3170,121,3.0,1000,0.0,,2/3/2011 0:00,580K,580,K,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Missouri,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1336,1143746,9000.0,1020748,20763,121,3.0,1000,4726.0,Low,1/28/2010 0:00,3.21,3.21,,,,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",New Jersey,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1337,1143748,21000.0,409396,7040,121,3.0,2005,554.0,Medium,9/20/2007 0:00,302.5,302.5,,,,Mini,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",New Jersey,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,18 inch,None or Unspecified,None or Unspecified,Yes,Double,,,,,
1338,1143749,25000.0,1052283,7255,121,3.0,2004,1902.0,Medium,3/26/2009 0:00,906,906,,,,Compact,Wheel Loader - 60.0 to 80.0 Horsepower,Texas,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,3 Valve,,,,,None or Unspecified,Manual,,,,,,,,,,,,,Standard,Conventional
1339,1143752,7000.0,1055653,7999,121,3.0,2000,272.0,Low,5/21/2009 0:00,240,240,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Louisiana,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
1340,1143756,12000.0,1052471,17318,121,3.0,1000,2273.0,Medium,11/18/2010 0:00,T250,T250,,,,,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Georgia,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,Yes,High Flow,,,,,,,,,,,
1341,1143760,80000.0,718723,1196,121,3.0,2004,3586.0,Low,4/27/2011 0:00,322CL,322,C,,L,Large / Medium,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Oregon,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Hydraulic,,,,Steel,None or Unspecified,"9' 8""",Hydraulic,None or Unspecified,Double,,,,,
1342,1143762,20500.0,1029373,17285,121,3.0,2004,239.0,Low,8/10/2006 0:00,B250,B250,,,,,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Ohio,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Hydrostatic,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1343,1143768,10000.0,1050764,4123,121,3.0,1000,0.0,,8/27/2009 0:00,D6C,D6,C,,,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Michigan,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
1344,1143773,23000.0,479241,23945,121,3.0,1000,13069.0,Medium,6/14/2007 0:00,215D,215,D,,,Small,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,28 inch,None or Unspecified,None or Unspecified,None or Unspecified,Triple,,,,,
1345,1143774,41000.0,1026598,1936,121,3.0,1989,4253.0,Low,5/19/2005 0:00,790DLC,790,D,,LC,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",California,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,28 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1346,1143778,15500.0,1001426,9579,121,3.0,2002,3100.0,Medium,2/26/2010 0:00,S250,S250,,,,,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Minnesota,SSL,Skid Steer Loaders,,EROPS w AC,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Hydraulic,Yes,None or Unspecified,Standard,,,,,,,,,,,
1347,1143779,17000.0,1059198,1682,121,3.0,1991,2380.0,Low,7/12/2007 0:00,E240BL,E240,B,,L,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Missouri,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1348,1143788,28000.0,1034911,18111,121,3.0,2003,660.0,Low,5/10/2007 0:00,BL70,BL70,,,,,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Louisiana,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1349,1143792,43000.0,1049020,77,121,3.0,1992,16616.0,Medium,5/4/2006 0:00,950FII,950,F,II,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Virginia,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1350,1143793,33000.0,288264,3538,121,3.0,2000,3959.0,Medium,6/28/2007 0:00,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Virginia,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,Street,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1351,1143794,24500.0,1058950,3178,121,3.0,2004,0.0,,11/11/2010 0:00,580SUPER L,580,SUPER L,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1143796,28500.0,540002,3542,121,3.0,2001,7954.0,High,12/28/2009 0:00,420D,420,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Indiana,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,Yes,None or Unspecified,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1353,1143798,8500.0,1031446,4684,121,3.0,1000,0.0,,10/19/2006 0:00,510B,510,B,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Nevada,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1354,1143803,28000.0,1033220,22386,121,3.0,2004,4454.0,Medium,2/25/2010 0:00,CX135SR,CX135,SR,,,Small,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Oregon,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Hydraulic,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
